"periodo_denuncia","anio_denuncia","fecha_descarga","distrito_fiscal","especialidad","tipo_caso","generico","subgenerico","articulo","des_articulo","cantidad","ubigeo_pjfs","dpto_pjfs","prov_pjfs","dist_pjfs","fecha_corte"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL HONOR","INJURIA,CALUMNIA Y DIFAMACION","130","Injuria","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL HONOR","INJURIA,CALUMNIA Y DIFAMACION","131","Calumnia","5","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL HONOR","INJURIA,CALUMNIA Y DIFAMACION","132","Difamación","9","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL ORDEN ECONOMICO","DE OTROS DELITOS ECONOMICOS","241-A","Corrupción en el ámbito privado","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL ORDEN FINANCIERO Y MONETARIO","DELITOS FINANCIEROS","246","Instituciones financieras ilegales","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL ORDEN FINANCIERO Y MONETARIO","DELITOS FINANCIEROS","247","Financiamiento por medio de información fraudulenta","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL ORDEN FINANCIERO Y MONETARIO","DELITOS MONETARIOS","252","Fabricación y falsificación de moneda de curso legal","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL ORDEN FINANCIERO Y MONETARIO","DELITOS MONETARIOS","254","Tráfico de moneda falsa","12","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","ABIGEATO","189-A","Hurto de ganado","61","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","ABIGEATO","189-B","Hurto de uso de ganado","9","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","ABIGEATO","189-C","Robo de ganado ","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","APROPIACION ILICITA","190","Apropiación ilícita común","82","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","APROPIACION ILICITA","191","Sustracción de bien propio","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","APROPIACION ILICITA","192","Apropiación irregular","10","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","APROPIACION ILICITA","193","Apropiación de prenda","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","APROPIACION ILICITA","S/Art","APROPIACIÓN ILÍCITA","3","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","CONTRA EL PATRIMONIO (Sin especificar delito subgenérico)","S/Art","CONTRA EL PATRIMONIO","71","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","DAÑOS","205","Daño simple","621","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","DAÑOS","206","Formas agravadas","71","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","DAÑOS","206-A","Abandono y actos de crueldad contra animales domésticos y silvestres","20","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","DAÑOS","S/Art","DAÑOS","46","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","ESTAFA Y OTRAS DEFRAUDACIONES","196","Estafa","386","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","ESTAFA Y OTRAS DEFRAUDACIONES","196-A","Estafa agravada","20","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","ESTAFA Y OTRAS DEFRAUDACIONES","197","Casos de defraudación","17","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","ESTAFA Y OTRAS DEFRAUDACIONES","S/Art","ESTAFA Y OTRAS DEFRAUDACIONES","16","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","EXTORSION","200","Extorsión.","154","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","EXTORSION","201","Chantaje","7","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","EXTORSION","S/Art","EXTORSIÓN","8","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","FRAUDE EN LA ADMINISTR. DE PERS. JURID.","198","Administración fraudulenta","5","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","FRAUDE EN LA ADMINISTR. DE PERS. JURID.","199","Contabilidad paralela","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","HURTO","185","Hurto simple","808","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","HURTO","186","Hurto agravado","717","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","HURTO","187","Hurto de uso","11","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","HURTO","S/Art","HURTO","162","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","RECEPTACION","194","Receptación.","96","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","RECEPTACION","195","Formas agravadas","25","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","RECEPTACION","S/Art","RECEPTACIÓN","9","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","ROBO","188","Robo.","54","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","ROBO","189","Robo agravado","141","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","ROBO","S/Art","ROBO","31","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","USURPACION","202","Usurpación.","367","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","USURPACION","203","Desvío ilegal del curso de las aguas","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","USURPACION","204","Formas agravadas de usurpación","79","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO","USURPACION","S/Art","USURPACIÓN","37","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA EL PATRIMONIO CULTURAL","CONTRA LOS BIENES CULTURALES","226","Atentados contra monumentos arqueológicos","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","376","Abuso de autoridad","103","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","376-B","Otorgamiento ilegítimo de derechos sobre inmuebles (abuso de autoridad)","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","377","Omisión, rehusamiento o demora de actos funcionales (abuso de autoridad)","141","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","378","Denegación o deficiente apoyo policial (abuso de autoridad)","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","380","Abandono de cargo (abuso de autoridad)","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","381","Nombramiento o aceptación ilegal (abuso de autoridad)","19","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","382","Concusión","10","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","383","Cobro indebido (concusión)","3","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","384","Colusión simple y agravada (concusión)","120","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","387","Peculado doloso y culposo (peculado)","165","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","388","Peculado de uso (peculado)","14","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","389","Malversación (peculado)","17","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","390","Retardo injustificado de pago (peculado)","5","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","393","Cohecho pasivo propio (corrupción de funcionarios)","14","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","393-A","Soborno internacional pasivo (corrupción de funcionarios)","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","394","Cohecho pasivo impropio (corrupción de funcionarios)","7","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","395","Cohecho pasivo específico (corrupción de funcionarios)","8","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","395-A","Cohecho pasivo propio en el ejercicio de la función policial (corrupción de funcionarios)","7","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","397","Cohecho activo genérico (corrupción de funcionarios)","4","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","398","Cohecho activo específico (corrupción de funcionarios)","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","398-A","Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","399","Negociación incompatible o aprovechamiento indebido de cargo (corrupción de funcionarios)","45","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS","400","Tráfico de influencias (corrupción de funcionarios)","31","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","361","Usurpación de función pública","29","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","362","Ostentación de distintivos de función o cargos que no ejerce","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","363","Ejercicio ilegal de profesión","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","365","Violencia contra la autoridad para obligarle a algo","5","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","366","Violencia contra la autoridad para impedir el ejercicio de sus funciones","4","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","367","Formas agravadas (Art. 365 y 366)","3","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","368","Resistencia o desobediencia a la autoridad","204","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","368-A","Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión","30","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","368-D","Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios","4","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","368-E","Ingreso indebido de armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","371","Negativa a colaborar con la administración de justicia","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","372","Atentado contra documentos que sirven de prueba en el proceso","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","374","Desacato","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","402","Denuncia calumniosa","22","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","403","Ocultamiento de menor a las investigaciones","4","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","404","Encubrimiento personal","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","405","Encubrimiento real","3","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","407","Omisión de denuncia","4","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","408","Fuga del lugar del accidente de tránsito","19","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","409","Falsedad en juicio","5","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","409-A","Obstrucción de la justicia","3","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","410","Avocamiento ilegal de proceso en trámite","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","411","Falsa declaración en procedimiento administrativo","30","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","412","Expedición de prueba o informe falso en proceso judicial","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","413","Evasión mediante violencia o amenaza","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
