periodo_denuncia,anio_denuncia,Fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL ORDEN FINANCIERO Y MONETARIO,DELITOS MONETARIOS,252,Fabricación y falsificación de moneda de curso legal,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL ORDEN FINANCIERO Y MONETARIO,DELITOS MONETARIOS,254,Tráfico de moneda falsa,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ABIGEATO,189-A,Hurto de ganado,29,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ABIGEATO,189-B,Hurto de uso de ganado,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ABIGEATO,S/Art,ABIGEATO,5,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,190,Apropiación ilícita común,26,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,192,Apropiación irregular,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,APROPIACION ILICITA,S/Art,APROPIACIÓN ILÍCITA,24,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,CONTRA EL PATRIMONIO (Sin especificar delito subgenérico),S/Art,CONTRA EL PATRIMONIO,97,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,205,Daño simple,98,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206,Formas agravadas,26,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206-A,Abandono y actos de crueldad contra animales domésticos y silvestres,13,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,S/Art,DAÑOS,218,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196,Estafa,85,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,197,Casos de defraudación,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196-A,Estafa agravada,8,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,S/Art,ESTAFA Y OTRAS DEFRAUDACIONES,19,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,200,Extorsión.,7,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,S/Art,EXTORSIÓN,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,FRAUDE EN LA ADMINISTR. DE PERS. JURID.,198,Administración fraudulenta,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,FRAUDE EN LA ADMINISTR. DE PERS. JURID.,S/Art,FRAUDE EN LA ADMINISTRACIÓN DE PERSONAS JURÍDICAS,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,185,Hurto simple,129,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,186,Hurto agravado,263,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,S/Art,HURTO,546,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,194,Receptación.,26,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,195,Formas agravadas,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,S/Art,RECEPTACIÓN,7,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,188,Robo.,13,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,189,Robo agravado,79,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,S/Art,ROBO,28,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,202,Usurpación.,94,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,203,Desvío ilegal del curso de las aguas,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,204,Formas agravadas de usurpación,31,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,S/Art,USURPACIÓN,214,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO CULTURAL,CONTRA EL PATRIMONIO CULTURAL (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA EL PATRIMONIO CULTURAL,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA EL PATRIMONIO CULTURAL,CONTRA LOS BIENES CULTURALES,226,Atentados contra monumentos arqueológicos,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376,Abuso de autoridad,77,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,377,"Omisión, rehusamiento o demora de actos funcionales (abuso de autoridad)",56,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,380,Abandono de cargo (abuso de autoridad),2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,381,Nombramiento o aceptación ilegal (abuso de autoridad),3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,382,Concusión,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,383,Cobro indebido (concusión),2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,384,Colusión simple y agravada (concusión),56,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,385,Patrocinio ilegal (concusión),3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,387,Peculado doloso y culposo (peculado),20,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,388,Peculado de uso (peculado),8,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,389,Malversación (peculado),9,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,390,Retardo injustificado de pago (peculado),10,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,393,Cohecho pasivo propio (corrupción de funcionarios),3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,394,Cohecho pasivo impropio (corrupción de funcionarios),1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,397,Cohecho activo genérico (corrupción de funcionarios),1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,399,Negociación incompatible o aprovechamiento indebido de cargo (corrupción de funcionarios),21,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,400,Tráfico de influencias (corrupción de funcionarios),12,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,401,Enriquecimiento ilícito (corrupción de funcionarios),1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376-B,Otorgamiento ilegítimo de derechos sobre inmuebles (abuso de autoridad),1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-A,Cohecho pasivo propio en el ejercicio de la función policial (corrupción de funcionarios),3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-B,Cohecho pasivo impropio en el ejercicio de la función policial (corrupción de funcionarios),1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,S/Art,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICO,42,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,361,Usurpación de función pública,19,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,362,Ostentación de distintivos de función o cargos que no ejerce,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,365,Violencia contra la autoridad para obligarle a algo,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,7,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,367,Formas agravadas (Art. 365 y 366),6,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,239,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,372,Atentado contra documentos que sirven de prueba en el proceso,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,374,Desacato,11,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",10,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,"Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,S/Art,DELITOS COMETIDOS POR PARTICULARES,7,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,7,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,7,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,6,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,410,Avocamiento ilegal de proceso en trámite,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,7,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417,Ejercicio arbitrario de derecho. Justicia por propia mano,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,418,Prevaricato,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,422,Negativa a administrar justicia,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AMAZONAS,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,S/Art,DELITOS CONTRA LA ADMINISTRACIÓN DE JUSTICIA,5,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15/06/2023
